Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date,Street,Kapanewon,Kabupaten,Province
"pekarangan strategis jogja, harga 2 jt-an, siap balik nama","sukoharjo, kraton, ngaglik, sleman, kraton, yogyakarta, di yogyakarta",2600000,,,"352 m² (tanah), rp 7.386 per m²",https://www.rumah.com/listing-properti/dijual-pekarangan-strategis-jogja-harga-2-jt-an-siap-balik-nama-oleh-zain-22073867,20230812_093203,N/A,kraton,sleman,diy
"12 menit kampus ugm & uii jogja, siap balik nama","tiyasan, condongcatur sleman jogja, umbulharjo, yogyakarta, di yogyakarta",1264000000,,,"320 m² (tanah), rp 3.950.000 per m²",https://www.rumah.com/listing-properti/dijual-12-menit-kampus-ugm-uii-jogja-siap-balik-nama-oleh-anisa-dewi-22037754,20230812_093203,N/A,umbulharjo,yogyakarta,diy
rumah klasik modern bata expose free custom bisa kpr nego,"prambanan, sleman, di yogyakarta",485000000,2.0,1.0,"2  1 , 46 m², rp 5.105.263 per m²",https://www.rumah.com/listing-properti/dijual-rumah-klasik-modern-bata-expose-free-custom-bisa-kpr-nego-oleh-joe-adi-karta-21998083,20230812_093203,N/A,prambanan,sleman,diy
promo rumah cashback 50 juta sisa 3 di sleman free furnish bisa kpr,"berbah, sleman, di yogyakarta",690000000,2.0,1.0,"2  1 , 60 m², rp 8.117.647 per m²",https://www.rumah.com/listing-properti/dijual-promo-rumah-cashback-50-juta-sisa-3-di-sleman-free-furnish-bisa-kpr-oleh-joe-adi-karta-21997892,20230812_093203,N/A,berbah,sleman,diy
rumah skadinavian modern free mezzanine bisa kpr bisa custom layout,"prambanan, sleman, di yogyakarta",738000000,2.0,1.0,"2  1 , 36 m², rp 5.386.861 per m²",https://www.rumah.com/listing-properti/dijual-rumah-skadinavian-modern-free-mezzanine-bisa-kpr-bisa-custom-layout-oleh-joe-adi-karta-21977735,20230812_093203,N/A,prambanan,sleman,diy
rumah skadinavian modern free mezzanine bisa kpr bisa custom layout,"prambanan, sleman, di yogyakarta",738000000,2.0,1.0,"2  1 , 36 m², rp 5.386.861 per m²",https://www.rumah.com/listing-properti/dijual-rumah-skadinavian-modern-free-mezzanine-bisa-kpr-bisa-custom-layout-oleh-joe-adi-karta-21977735,20230812_093203,N/A,prambanan,sleman,diy
patraland amarta apartemen jogja siap huni dekat ugm,"jl palagan tentara pelajar km 7.5 ngaglik, ngaglik, sleman, di yogyakarta",1600000000,2.0,1.0,"2  1 , 63 m², rp 25.396.825 per m²",https://www.rumah.com/listing-properti/dijual-patraland-amarta-apartemen-jogja-siap-huni-dekat-ugm-oleh-ema-widya-kalpikawati-22038154,20230812_093203,N/A,ngaglik,sleman,diy
tanah murah kawasan uii jogja,"jalan kaliurang, ngaglik, sleman, gondokusuman, yogyakarta, di yogyakarta",394000000,,,"146 m² (tanah), rp 2.698.630 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-kawasan-uii-jogja-oleh-mulia-ghaffar-21905457,20230812_093203,jalan kaliurang,gondokusuman,sleman,diy
"tanah dijual pogung jogja, 4 menit kampus ugm","jl. pogung kidul, sleman, yogyakarta, kotagede, yogyakarta, di yogyakarta",9000000,,,"studio , 190 m² (tanah), rp 47.368 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-pogung-jogja-4-menit-kampus-ugm-oleh-mualifin-22072032,20230812_093203,jl. pogung kidul,kotagede,sleman,diy
rumah dijual di pasar tradisional dan terminal ngeplang yogyakarta,"utara rsud nyi ageng serang, kotagede, yogyakarta, di yogyakarta",290000000,2.0,1.0,"2  1 , 40 m², rp 3.717.949 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-pasar-tradisional-dan-terminal-ngeplang-yogyakarta-oleh-maulana-ikhsan-20628281,20230812_093203,N/A,kotagede,yogyakarta,diy
candi gebang permai,". jl. nusa indah 2, condong catur, depok, sleman, di yogyakarta",590000000,2.0,1.0,"2  1 , 36 m², rp 7.763.158 per m²",https://www.rumah.com/listing-properti/dijual-candi-gebang-permai-oleh-aldy-22071458,20230812_093203,. jl. nusa indah 2,depok,sleman,diy
"tanah asri jogja, dekat pasar godean","jalan godean, umbulharjo, yogyakarta, di yogyakarta",250000000,,,"126 m² (tanah), rp 1.984.127 per m²",https://www.rumah.com/listing-properti/dijual-tanah-asri-jogja-dekat-pasar-godean-oleh-fadhil-ramadhan-21979269,20230812_093203,jalan godean,umbulharjo,yogyakarta,diy
"depan kampus uii, kawasan kost","jl kaliurang km 14, ngaglik, depok, mergangsan, yogyakarta, di yogyakarta",4000000,,,"665 m² (tanah), rp 6.015 per m²",https://www.rumah.com/listing-properti/dijual-depan-kampus-uii-kawasan-kost-oleh-abdul-rozaq-21942219,20230812_093203,N/A,mergangsan,yogyakarta,diy
"rumah di gamping sleman, harga 305 jt, 1 unit terakhir","jalan wates gamping sleman yogyakarta, gamping, sleman, di yogyakarta",305000000,2.0,1.0,"2  1 , 36 m², rp 3.388.889 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-gamping-sleman-harga-305-jt-1-unit-terakhir-oleh-rudy-prasetyo-21998696,20230812_093203,jalan wates gamping sleman yogyakarta,gamping,sleman,diy
"rumah di yogyakarta hanya 200jtan, sudah shm dan free biaya balik nama","bale tuanku mbah jono, nanggulan, kulon progo, di yogyakarta",290000000,2.0,1.0,"2  1 , 40 m², rp 4.027.778 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-yogyakarta-hanya-200jtan-sudah-shm-dan-free-biaya-balik-nama-oleh-maulana-ikhsan-22069629,20230812_093203,N/A,nanggulan,kulon progo,diy
"luas 100-an m2, siap ajb","jl kaliurang km 12, ngaglik sleman, di yogyakarta, jetis, yogyakarta, di yogyakarta",426500000,,,"140 m² (tanah), rp 3.046.429 per m²",https://www.rumah.com/listing-properti/dijual-luas-100-an-m2-siap-ajb-oleh-abdul-aziz-21566193,20230812_093203,N/A,jetis,yogyakarta,diy
rumah 5 menit dari plaza ambarukmo,"depok, sleman, di yogyakarta",990000000,3.0,2.0,"3  2 , 110 m², rp 6.265.823 per m²",https://www.rumah.com/listing-properti/dijual-rumah-5-menit-dari-plaza-ambarukmo-oleh-arin-22069435,20230812_093203,N/A,depok,sleman,diy
tepi aspal view sawah nyaman huni,"jalan godean, godean, sleman, di yogyakarta",450000000,,,"120 m² (tanah), rp 3.750.000 per m²",https://www.rumah.com/listing-properti/dijual-tepi-aspal-view-sawah-nyaman-huni-oleh-anto-19283941,20230812_093203,jalan godean,godean,sleman,diy
nyaman huni bernilai investasi,"jl. raya kenteng, nanggulan kulon progo, sleman, sleman, di yogyakarta",108000000,,,"120 m² (tanah), rp 900.000 per m²",https://www.rumah.com/listing-properti/dijual-nyaman-huni-bernilai-investasi-oleh-anto-19643390,20230812_093203,jl. raya kenteng,nanggulan kulon progo,sleman,diy
"investasi properti, 10 menit rsud sleman, 2 lantai","jl. griya taman asri, sleman, jogja, sleman, sleman, di yogyakarta",375000000,3.0,2.0,"3  2 , 80 m², rp 5.952.381 per m²",https://www.rumah.com/listing-properti/dijual-investasi-properti-10-menit-rsud-sleman-2-lantai-oleh-kms-taufik-22069044,20230812_093203,jl. griya taman asri,jogja,sleman,diy
kosan super murah dekat berbagai kampus di jalan kaliurang km 7,"jalan kaliurang km 7, ngaglik, sleman, di yogyakarta",2800000000,10.0,7.0,"10  7 , 300 m², rp 10.894.942 per m²",https://www.rumah.com/listing-properti/dijual-kosan-super-murah-dekat-berbagai-kampus-di-jalan-kaliurang-km-7-oleh-uut-22069086,20230812_093203,jalan kaliurang km 7,ngaglik,sleman,diy
"dekat kampus uii jogja,cocok hunian maupun bangun kos","jl. kaliurang sleman d.i yogyakarta, sleman, sleman, di yogyakarta",400000000,3.0,2.0,"3  2 , 140 m² (tanah), rp 2.857.143 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-uii-jogja-cocok-hunian-maupun-bangun-kos-oleh-anto-19429511,20230812_093203,jl. kaliurang sleman d.i yogyakarta,N/A,sleman,diy
"kavling siap bangun, tepi jalan aspal","jl. jogja wates kulonprogo d.i yogyakarta, umbulharjo, yogyakarta, di yogyakarta",99000000,10.0,4.0,"10  4 , 110 m² (tanah), rp 900.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-siap-bangun-tepi-jalan-aspal-oleh-anto-18765340,20230812_093203,jl. jogja wates kulonprogo d.i yogyakarta,umbulharjo,yogyakarta,diy
"view hamparan sawah, asri nyaman huni","jl. pengasih-nanggulan, nanggulan, kulon progo, nanggulan, kulon progo, di yogyakarta",100000000,,,"120 m² (tanah), rp 833.333 per m²",https://www.rumah.com/listing-properti/dijual-view-hamparan-sawah-asri-nyaman-huni-oleh-siti-warohmah-21572061,20230812_093203,jl. pengasih-nanggulan,nanggulan,kulon progo,diy
tanah super istimewa dan murah di wonosari,"wonosari, wonosari, wonosari, di yogyakarta",20300000000,,,"58000 m² (tanah), rp 350.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-super-istimewa-dan-murah-di-wonosari-oleh-uut-21857398,20230812_093203,N/A,wonosari,N/A,diy
rumah luas murah di berbah sleman yogyakarta,"berbah, sleman, di yogyakarta",691000000,2.0,1.0,"2  1 , 60 m², rp 8.325.301 per m²",https://www.rumah.com/listing-properti/dijual-rumah-luas-murah-di-berbah-sleman-yogyakarta-oleh-intan-sholeha-21830278,20230812_093203,N/A,berbah,sleman,diy
"rumah 2 lantai, 3 kamar di cendana residence, jalan magelang","jalan wongso premujo, mlati, sleman, di yogyakarta",1905000000,3.0,3.0,"3  3 , 100 m², rp 17.318.182 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-3-kamar-di-cendana-residence-jalan-magelang-oleh-siti-21580407,20230812_093203,jalan wongso premujo,mlati,sleman,diy
"tanah investasi jogja, area bandara yia","jalan nasional iii, wates, kulon progo, di yogyakarta",265000000,,,"150 m² (tanah), rp 1.766.667 per m²",https://www.rumah.com/listing-properti/dijual-tanah-investasi-jogja-area-bandara-yia-oleh-fadhil-ramadhan-22064927,20230812_093203,jalan nasional iii,wates,kulon progo,diy
tanah pusat kota jogja dijual jalan ipda tut harsonotimoho yogyakarta cocok untuk hotel dan mall,"umbulharjo, yogyakarta, di yogyakarta",25000000000,,,"1940 m² (tanah), rp 12.886.598 per m²",https://www.rumah.com/listing-properti/dijual-tanah-pusat-kota-jogja-dijual-jalan-ipda-tut-harsonotimoho-yogyakarta-cocok-untuk-hotel-dan-mall-oleh-ahmad-gesit-22064792,20230812_093203,N/A,umbulharjo,yogyakarta,diy
dijual rumah dekat bandara adisucipto,"jl raya berbah, berbah, sleman, di yogyakarta",949000000,3.0,3.0,"3  3 , 90 m², rp 9.490.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-dekat-bandara-adisucipto-oleh-hamzah-abdul-hakim-21951462,20230812_093203,N/A,berbah,sleman,diy
rumah murah shm bayar luwes,"nanggulan, kulon progo, di yogyakarta",248000000,2.0,1.0,"2  1 , 40 m², rp 3.179.487 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-shm-bayar-luwes-oleh-alif-bastomy-21834982,20230812_093203,N/A,nanggulan,kulon progo,diy
"300 jt-an tanah sleman, dekat cebongan jogja","jl. kebon agung, margomulyo, seyegan, sleman, mlati, sleman, di yogyakarta",300000000,,,"96 m² (tanah), rp 3.125.000 per m²",https://www.rumah.com/listing-properti/dijual-300-jt-an-tanah-sleman-dekat-cebongan-jogja-oleh-muhammad-ismail-22014463,20230812_093203,jl. kebon agung,mlati,sleman,diy
tanah condong catur; dekat ugm,"tiyasan, condong catur, depok, sleman, di yogyakarta",1286000000,4.0,3.0,"4  3 , 320 m² (tanah), rp 4.018.750 per m²",https://www.rumah.com/listing-properti/dijual-tanah-condong-catur-dekat-ugm-oleh-abdul-rozaq-21982542,20230812_093203,N/A,depok,sleman,diy
"tanah maguwo, dalam perumahan","jl tajem, depok, sleman, di yogyakarta",1158000000,,,"386 m² (tanah), rp 3.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-maguwo-dalam-perumahan-oleh-abdul-rozaq-21950709,20230812_093203,N/A,depok,sleman,diy
dekat pemda sleman,"jl kebon agung, mlati, sleman, di yogyakarta",300000000,4.0,3.0,"4  3 , 96 m² (tanah), rp 3.125.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-pemda-sleman-oleh-abdul-rozaq-21997498,20230812_093203,N/A,mlati,sleman,diy
utara hotel hyatt,"jl palagan, sariharjo, ngaglik, sleman, di yogyakarta",553000000,,,"158 m² (tanah), rp 3.500.000 per m²",https://www.rumah.com/listing-properti/dijual-utara-hotel-hyatt-oleh-abdul-rozaq-21950652,20230812_093203,N/A,ngaglik,sleman,diy
"jual tanah murah jogja, dekat jongke legalitas shm","jl. gitogati sleman, wirobrajan, yogyakarta, di yogyakarta",3800000,,,"139 m² (tanah), rp 27.338 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-murah-jogja-dekat-jongke-legalitas-shm-oleh-razaldy-gibran-pratama-22062210,20230812_093203,jl. gitogati sleman,wirobrajan,yogyakarta,diy
rumah dekat universitas islam indonesia (uii) jalan kaliurang,"ngaglik, sleman, di yogyakarta",689500000,2.0,1.0,"2  1 , 45 m², rp 7.413.978 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dekat-universitas-islam-indonesia-uii-jalan-kaliurang-oleh-gancar-iman-satoto-20366478,20230812_093203,N/A,ngaglik,sleman,diy
"rumah mewah minimalis di hyang salinas village, yogyakarta","jalan potorono, kuden, sitimulyo, piyungan, bantul, piyungan, bantul, di yogyakarta",515000000,2.0,1.0,"2  1 , 40 m², rp 6.358.025 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mewah-minimalis-di-hyang-salinas-village-yogyakarta-oleh-habibah-22044980,20230812_093203,jalan potorono,piyungan,bantul,diy
"kost eksklusif premium proses bangun, dekat kampus dan daerah ramai, salvadana co-living maguwoharjo","jalan nanggulan, nayan, maguwoharjo, depok, sleman, depok, sleman, di yogyakarta",2700000000,10.0,10.0,"10  10 , 91 m², rp 14.438.503 per m²",https://www.rumah.com/listing-properti/dijual-kost-eksklusif-premium-proses-bangun-dekat-kampus-dan-daerah-ramai-salvadana-co-living-maguwoharjo-oleh-habibah-22044492,20230812_093203,jalan nanggulan,depok,sleman,diy
"tanah shm p jogja, dekat ugm","jalan palagan, ngaglik, sleman, di yogyakarta",5500000,,,"212 m² (tanah), rp 25.943 per m²",https://www.rumah.com/listing-properti/dijual-tanah-shm-p-jogja-dekat-ugm-oleh-mulia-ghaffar-22060933,20230812_093203,jalan palagan,ngaglik,sleman,diy
farzana village pajangan,"gupak warak, sendangsari, pajangan, bantul, di yogyakarta",195000000,2.0,1.0,"2  1 , 30 m², rp 1.772.727 per m²",https://www.rumah.com/listing-properti/dijual-farzana-village-pajangan-oleh-agus-setiawan-20622140,20230812_093203,N/A,pajangan,bantul,diy
casa de sophia,"jalan yudistiro, palgading, ngaglik, sleman, di yogyakarta",650000000,2.0,2.0,"2  2 , 48 m², rp 8.783.784 per m²",https://www.rumah.com/listing-properti/dijual-casa-de-sophia-oleh-agus-setiawan-20626362,20230812_093203,jalan yudistiro,ngaglik,sleman,diy
"sleman, yogyakarta","sleman, sleman, di yogyakarta",1560000000,,,"1300 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-sleman-yogyakarta-oleh-petrus-sutardjo-20344275,20230812_093203,N/A,N/A,sleman,diy
dijual murah rumah di sleman jogjakarta,"sleman, sleman, di yogyakarta",7500000000,10.0,10.0,"10  10 , 645 m², rp 10.416.667 per m²",https://www.rumah.com/listing-properti/dijual-dijual-murah-rumah-di-sleman-jogjakarta-oleh-petrus-sutardjo-17998674,20230812_093203,N/A,N/A,sleman,diy
"sleman, yogyakarta","pakem, sleman, di yogyakarta",9747000000,,,"1026 m² (tanah), rp 9.500.000 per m²",https://www.rumah.com/listing-properti/dijual-sleman-yogyakarta-oleh-petrus-sutardjo-20330090,20230812_093203,N/A,pakem,sleman,diy
yogyakarta,"wedomartani, ngemplak, sleman, yogyakarta, depok, sleman, di yogyakarta",1350000000,6.0,6.0,"6  6 , 115 m², rp 11.739.130 per m²",https://www.rumah.com/listing-properti/dijual-yogyakarta-oleh-awan-21520735,20230812_093203,N/A,depok,sleman,diy
bale hinggil yogyakarta,"jalan kaliurang km 7, ngaglik, sleman, di yogyakarta",20000000000,5.0,6.0,"5  6 , 650 m², rp 30.769.231 per m²",https://www.rumah.com/listing-properti/dijual-bale-hinggil-yogyakarta-oleh-elza-22043709,20230812_093203,jalan kaliurang km 7,ngaglik,sleman,diy
tanah dijual jogja: timur stadion maguwoharjo,"jl. raya tajem, depok, sleman, di yogyakarta",3700000,,,"138 m² (tanah), rp 26.812 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-timur-stadion-maguwoharjo-oleh-tri-santoso-21906232,20230812_093203,jl. raya tajem,depok,sleman,diy
kos exclusif yogyakarta,"sleman, sleman, di yogyakarta",140000000,1.0,,"1 , 29 m², rp 7.777.778 per m²",https://www.rumah.com/listing-properti/dijual-kos-exclusif-yogyakarta-oleh-musa-21966860,20230812_093203,N/A,N/A,sleman,diy
griya karangsari maguwo,"jl stadion maguwoharjo, depok, sleman, di yogyakarta",785000000,3.0,1.0,"3  1 , 60 m², rp 9.127.907 per m²",https://www.rumah.com/listing-properti/dijual-griya-karangsari-maguwo-oleh-musa-21904506,20230812_093203,N/A,depok,sleman,diy
rumah murah yogyakarta,"sleman, sleman, di yogyakarta",698000000,2.0,1.0,"2  1 , 40 m², rp 6.017.241 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-yogyakarta-oleh-musa-21816711,20230812_093203,N/A,N/A,sleman,diy
rumah shm yogyakarta jl kaliurang km 12,"jl kaliurang km 12, sleman, sleman, di yogyakarta",850000000,3.0,2.0,"3  2 , 60 m², rp 7.589.286 per m²",https://www.rumah.com/listing-properti/dijual-rumah-shm-yogyakarta-jl-kaliurang-km-12-oleh-musa-21900682,20230812_093203,N/A,jl kaliurang km 12,sleman,diy
kos kosan exclusif yogyakarta,"jl gito gati, sleman, sleman, di yogyakarta",130000000,1.0,,"1 , 23 m², rp 5.652.174 per m²",https://www.rumah.com/listing-properti/dijual-kos-kosan-exclusif-yogyakarta-oleh-musa-21947234,20230812_093203,N/A,jl gito gati,sleman,diy
rumah murah full furnished di yogyakarta,"pondok kulon kalitirto, berbah, sleman, di yogyakarta",690000000,2.0,1.0,"2  1 , 60 m², rp 8.313.253 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-full-furnished-di-yogyakarta-oleh-intan-karta-21648496,20230812_093203,N/A,berbah,sleman,diy
rumah murah mewah dekat candi prambanan karta kirana residence 2,"jl roro jonggrang tlogo prambanan, sleman, sleman, di yogyakarta",551000000,2.0,1.0,"2  1 , 36 m², rp 6.333.333 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-mewah-dekat-candi-prambanan-karta-kirana-residence-2-oleh-intan-karta-21141165,20230812_093203,N/A,jl roro jonggrang tlogo prambanan,sleman,diy
"tanah shm p, pusat kota sleman, jogja","jalan magelang, sleman, sleman, di yogyakarta",2900000,,,"199 m² (tanah), rp 14.573 per m²",https://www.rumah.com/listing-properti/dijual-tanah-shm-p-pusat-kota-sleman-jogja-oleh-fadhil-ramadhan-21979032,20230812_093203,jalan magelang,N/A,sleman,diy
rumah 2 lantai cocok untuk bersantai view sawah di jogjakarta,"jalan samas, banguntapan, bantul, di yogyakarta",690000000,3.0,2.0,"3  2 , 60 m², rp 9.200.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-cocok-untuk-bersantai-view-sawah-di-jogjakarta-oleh-andriani-purwita-22049020,20230812_093203,jalan samas,banguntapan,bantul,diy
atria yogyakarta,"10 jl.seturan raya no.10 a, depok, sleman, di yogyakarta",555000000,,,"studio , 27 m², rp 20.555.556 per m²",https://www.rumah.com/listing-properti/dijual-atria-yogyakarta-oleh-shani-19025824,20230812_093203,10 jl.seturan raya no.10 a,depok,sleman,diy
twin pine residence,"jalan raya wedomartani, ngemplak, sleman, di yogyakarta",1564000000,3.0,2.0,"3  2 , 70 m², rp 11.585.185 per m²",https://www.rumah.com/listing-properti/dijual-twin-pine-residence-oleh-erni-widiastuti-21927720,20230812_093203,jalan raya wedomartani,ngemplak,sleman,diy
"dijual apartemen sleman, diy yogyakarta,jawa tengah, apartemen mewah harga murah","jalan sleman, sleman, sleman, di yogyakarta",555000000,,,"studio , 27 m², rp 20.555.556 per m²",https://www.rumah.com/listing-properti/dijual-dijual-apartemen-sleman-diy-yogyakarta-jawa-tengah-apartemen-mewah-harga-murah-oleh-shani-19249695,20230812_093203,jalan sleman,N/A,sleman,diy
apartemen atria yogyakarta,"jln.seturan raya no.10,sleman,yogyakarta, sleman, sleman, di yogyakarta",555000000,,,"studio , 27 m², rp 20.555.556 per m²",https://www.rumah.com/listing-properti/dijual-apartemen-atria-yogyakarta-oleh-shani-19221627,20230812_093203,jln.seturan raya no.10,N/A,sleman,diy
atria yogyakarta,"jl.seturan raya no.10, depok, sleman, di yogyakarta",555000000,,,"studio , 27 m², rp 20.555.556 per m²",https://www.rumah.com/listing-properti/dijual-atria-yogyakarta-oleh-shani-19249496,20230812_093203,jl.seturan raya no.10,depok,sleman,diy
cuma 2jt- tanah utara stadion maguwoharjo,"murah saja all in- cocok hunian asri & kost, sleman, sleman, di yogyakarta",2600000,,,"513 m² (tanah), rp 5.068 per m²",https://www.rumah.com/listing-properti/dijual-cuma-2jt-tanah-utara-stadion-maguwoharjo-oleh-abroyybee-21980853,20230812_093203,N/A,murah saja all in- cocok hunian asri & kost,sleman,diy
"tanah sleman, dekat kampus upn, lebar depan 13m","jalan kaliurang, ngaglik, sleman, di yogyakarta",1100000000,,,"220 m² (tanah), rp 5.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-dekat-kampus-upn-lebar-depan-13m-oleh-amry-22056579,20230812_093203,jalan kaliurang,ngaglik,sleman,diy
jual tanah murah luas 398m2 lokasi strategis dekat sleman city hall,"sleman, sleman, di yogyakarta",1700000010,,,"398 m² (tanah), rp 4.271.357 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-murah-luas-398m2-lokasi-strategis-dekat-sleman-city-hall-oleh-rizal-22054968,20230812_093203,N/A,N/A,sleman,diy
dijual rumah american classic di kalasan type 67/111 harga terjangkau,"kalasan, sleman, di yogyakarta",850000040,3.0,2.0,"3  2 , 67 m², rp 7.657.658 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-american-classic-di-kalasan-type-67-111-harga-terjangkau-oleh-rizal-22054734,20230812_093203,N/A,kalasan,sleman,diy
nganggrung residence,"ngaglik, sleman, di yogyakarta",1350000000,4.0,3.0,"4  3 , 85 m², rp 8.333.333 per m²",https://www.rumah.com/listing-properti/dijual-nganggrung-residence-oleh-ariel-hanani-20957151,20230812_093203,N/A,ngaglik,sleman,diy
promo merdeka beli rumah legalitas lengkap gratis pajak dan kitchen set,"pereng prambanan yogyakarta, prambanan, sleman, di yogyakarta",280000000,2.0,1.0,"2  1 , 36 m², rp 4.242.424 per m²",https://www.rumah.com/listing-properti/dijual-promo-merdeka-beli-rumah-legalitas-lengkap-gratis-pajak-dan-kitchen-set-oleh-taryono-22033085,20230812_093203,N/A,prambanan,sleman,diy
"tanah trihanggo, dalam ringroad","jln. kabupaten, gamping, sleman, di yogyakarta",590400000,,,"123 m² (tanah), rp 4.800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-trihanggo-dalam-ringroad-oleh-ariffur-rohman-19360149,20230812_093203,jln. kabupaten,gamping,sleman,diy
permata condong catur,". jl. karang ploso, depok, sleman, di yogyakarta",775000000,2.0,1.0,"2  1 , 91 m², rp 11.923.077 per m²",https://www.rumah.com/listing-properti/dijual-permata-condong-catur-oleh-aryo-nugroho-22022386,20230812_093203,. jl. karang ploso,depok,sleman,diy
royal maguwo,". dusun kadirojo ii, desa purwomartani, kalasan, sleman, di yogyakarta",385000000,2.0,1.0,"2  1 , 45 m², rp 5.065.789 per m²",https://www.rumah.com/listing-properti/dijual-royal-maguwo-oleh-aryo-nugroho-22024716,20230812_093203,N/A,kalasan,sleman,diy
sleman sembada,". jl. nusa indah 2, condong catur, depok, sleman, di yogyakarta",1300000000,3.0,2.0,"3  2 , 130 m², rp 6.500.000 per m²",https://www.rumah.com/listing-properti/dijual-sleman-sembada-oleh-aryo-nugroho-21584420,20230812_093203,. jl. nusa indah 2,depok,sleman,diy
dijual tanah super istimewa dan murah di wonosari,"girisubo, gunung kidul, di yogyakarta",8500000000,,,"10000 m² (tanah), rp 850.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-super-istimewa-dan-murah-di-wonosari-oleh-uut-22002581,20230812_093203,N/A,girisubo,gunung kidul,diy
tanah super istimewa dan murah di jalan kabupaten,"jalan kabupaten, sleman, sleman, di yogyakarta",3500000,,,"1056 m² (tanah), rp 3.314 per m²",https://www.rumah.com/listing-properti/dijual-tanah-super-istimewa-dan-murah-di-jalan-kabupaten-oleh-uut-22052603,20230812_093203,jalan kabupaten,N/A,sleman,diy
"500 meter sleman city hall, tanah shm, tepi aspal, 3 jt-an","jl. gito-gati, jl.magelang, sleman, palagan, pakualaman, yogyakarta, di yogyakarta",528200000,,,"139 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-500-meter-sleman-city-hall-tanah-shm-tepi-aspal-3-jt-an-oleh-mayang-dewi-21982409,20230812_093203,jl. gito-gati,pakualaman,sleman,diy
"dekat ugm, tanah dijual jogja shm","jl kaliurang 7, jl ringroad utara, jl malioboro, danurejan, yogyakarta, di yogyakarta",5000000,,,"220 m² (tanah), rp 22.727 per m²",https://www.rumah.com/listing-properti/dijual-dekat-ugm-tanah-dijual-jogja-shm-oleh-rere-novia-19874049,20230812_093203,N/A,danurejan,yogyakarta,diy
15 menit saja ke ambarukmo plaza..rumah cantik di jogja,"15 menit saja ke ambarukmo plaza, berbah, sleman, di yogyakarta",680000000,4.0,2.0,"4  2 , 186 m², rp 5.396.825 per m²",https://www.rumah.com/listing-properti/dijual-15-menit-saja-ke-ambarukmo-plaza-rumah-cantik-di-jogja-oleh-rully-habibi-wardiana-22052163,20230812_093203,N/A,berbah,sleman,diy
"tanah dijual jogja kota, 2 km alun-alun kidul","prawirotaman, mergangsan, yogyakarta, kraton, yogyakarta, di yogyakarta",9000000,,,"111 m² (tanah), rp 81.081 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-kota-2-km-alun-alun-kidul-oleh-lingga-swardinata-22051975,20230812_093203,N/A,kraton,yogyakarta,diy
"utara bandara yia, view cantik","wates, kulon progo, di yogyakarta",160000000,,,"100 m² (tanah), rp 1.600.000 per m²",https://www.rumah.com/listing-properti/dijual-utara-bandara-yia-view-cantik-oleh-ariffur-rohman-20482729,20230812_093203,N/A,wates,kulon progo,diy
